Eigenstate,Residual Energy_6000,Residual Energy_8000,Residual Energy_10000
6012,,0.0000208281562030227009845454,0.0000074644885177621478194096
6013,,0.0000208431547121678464328518,0.0000074683554781267157278930
6014,,0.0000208581670608437851977777,0.0000074722244076597523659012
6015,,0.0000208731932676406739765335,0.0000074760953077196244910606
6016,,0.0000208882333511804697955836,0.0000074799681796640019741270
6017,,0.0000209032873301200494104392,0.0000074838430248529011286367
6018,,0.0000209183552231512155389697,0.0000074877198446486146466602
6019,,0.0000209334370489985905844130,0.0000074915986404135288252850
6020,,0.0000209485328264208466933193,0.0000074954794135112769219378
6021,,0.0000209636425742103578457719,0.0000074993621653063143072366
6022,,0.0000209787663111942924733505,0.0000075032468971649339171694
6023,,0.0000209939040562347979370655,0.0000075071336104553733624653
6024,,0.0000210090558282276251186390,0.0000075110223065463619593666
6025,,0.0000210242216461030435844405,0.0000075149129868079580602496
6026,,0.0000210394015288256533760571,0.0000075188056526112828452676
6027,,0.0000210545954953946816001840,0.0000075227003053287386548126
6028,,0.0000210698035648445658473545,0.0000075265969463345139292713
6029,,0.0000210850257562445351402499,0.0000075304955770040854971021
6030,,0.0000211002620886979969018417,0.0000075343961987135266088507
6031,,0.0000211155125813444294703809,0.0000075382988128413203324120
6032,,0.0000211307772533565038788983,0.0000075422034207654019728809
6033,,0.0000211460561239430329848414,0.0000075461100238660286190082
6034,,0.0000211613492123483040281434,0.0000075500186235250318766795
6035,,0.0000211766565378523873487182,0.0000075539292211260465692656
6036,,0.0000211919781197697452377772,0.0000075578418180530393301044
6037,,0.0000212073139774491055871145,0.0000075617564156901017662328
6038,,0.0000212226641302768441555123,0.0000075656730154247519598073
6039,,0.0000212380285976746937435491,0.0000075695916186455627531447
6040,,0.0000212534073990983360518919,0.0000075735122267406724202244
6041,,0.0000212688005540408719945451,0.0000075774348411011735269775
6042,,0.0000212842080820309613760331,0.0000075813594631191710296754
6043,,0.0000212996300026328252433630,0.0000075852860941877026987833
6044,,0.0000213150663354461533599199,0.0000075892147357005645363889
6045,,0.0000213305171001076565742461,0.0000075931453890537807527226
6046,,0.0000213459823162906877065176,0.0000075970780556451421185287
6047,,0.0000213614620037031997971188,0.0000076010127368720814017889
6048,,0.0000213769561820906818917604,0.0000076049494341345260655866
6049,,0.0000213924648712352356856914,0.0000076088881488338916837806
6050,,0.0000214079880909544587410847,0.0000076128288823718815974000
6051,,0.0000214235258611024286062938,0.0000076167716361513872948811
6052,,0.0000214390782015714138375370,0.0000076207164115781154031076
6053,,0.0000214546451322899050122475,0.0000076246632100585345019301
6054,,0.0000214702266732226996765464,0.0000076286120329998755684238
6055,,0.0000214858228443710002255865,0.0000076325628818101451287498
6056,,0.0000215014336657747650876311,0.0000076365157579003914884337
6057,,0.0000215170591575096213003603,0.0000076404706626815320808759
6058,,0.0000215326993396887694228617,0.0000076444275975661729647942
6059,,0.0000215483542324629870628395,0.0000076483865639685265948959
6060,,0.0000215640238560202780216447,0.0000076523475633039750624728
6061,,0.0000215797082305863794213060,0.0000076563105969894910231141
6062,,0.0000215954073764234228472642,0.0000076602756664422123991028
6063,,0.0000216111213138322485064337,0.0000076642427730816698321253
6064,,0.0000216268500631523130400724,0.0000076682119183296075710484
6065,,0.0000216425936447593797341476,0.0000076721831036075865041215
6066,,0.0000216583520790670196380616,0.0000076761563303383978275456
6067,,0.0000216741253865272200754052,0.0000076801315999465838653642
6068,,0.0000216899135876304757659299,0.0000076841089138584412487690
6069,,0.0000217057167029048248422575,0.0000076880882735009687252450
6070,,0.0000217215347529173135309226,0.0000076920696803032434055328
6071,,0.0000217373677582725978253869,0.0000076960531356949337316209
6072,,0.0000217532157396143541263350,0.0000077000386411076211288557
6073,,0.0000217690787176243181153588,0.0000077040261979737496853885
6074,,0.0000217849567130227226271740,0.0000077080158077269745257218
6075,,0.0000218008497465693392759466,0.0000077120074718031137005859
6076,,0.0000218167578390624604176784,0.0000077160011916390401790535
6077,,0.0000218326810113387361564442,0.0000077199969686724285740853
6078,,0.0000218486192842744920714301,0.0000077239948043429823451079
6079,,0.0000218645726787843891103635,0.0000077279947000910029332293
6080,,0.0000218805412158227498125884,0.0000077319966573586249264726
6081,,0.0000218965249163831673338672,0.0000077360006775893337650110
6082,,0.0000219125238014981838222254,0.0000077400067622275525702780
6083,,0.0000219285378922408482283951,0.0000077440149127201080895010
6084,,0.0000219445672097232663455737,0.0000077480251305146886398094
6085,,0.0000219606117750963210450810,0.0000077520374170594719891012
6086,,0.0000219766716095511064906307,0.0000077560517738044668974310
6087,,0.0000219927467343191015201772,0.0000077600682022015935882705
6088,,0.0000220088371706712381690918,0.0000077640867037036591157033
6089,,0.0000220249429399192720004949,0.0000077681072797656342036891
6090,,0.0000220410640634135248718034,0.0000077721299318423023328589
6091,,0.0000220572005625460051715425,0.0000077761546613912859420924
6092,,0.0000220733524587483789404836,0.0000077801814698709232845979
6093,,0.0000220895197734925528669334,0.0000077842103587407568734854
6094,,0.0000221057025282910405117449,0.0000077882413294618048905723
6095,,0.0000221219007446972501827200,0.0000077922743834967539370978
6096,,0.0000221381144443052806348951,0.0000077963095223096593848732
6097,,0.0000221543436487503420285803,0.0000078003467473662706441650
6098,,0.0000221705883797069598116730,0.0000078043860601321391353242
6099,,0.0000221868486588926451736859,0.0000078084274620761925109773
6100,,0.0000222031245080648228017827,0.0000078124709546675658877365
6101,,0.0000222194159490221420490804,0.0000078165165393768162821052
6102,,0.0000222357230036054949781540,0.0000078205642176768435402364
6103,,0.0000222520456936963575662028,0.0000078246139910411341863393
6104,,0.0000222683840412172374222643,0.0000078286658609441115646898
6105,,0.0000222847380681329384655045,0.0000078327198288623025326184
6106,,0.0000223011077964495487156274,0.0000078367758962732270413355
6107,,0.0000223174932482157551945057,0.0000078408340646566145841220
6108,,0.0000223338944455215003906785,0.0000078448943354929618130854
6109,,0.0000223503114104983106282056,0.0000078489567102637618555930
6110,,0.0000223667441653207322086045,0.0000078530211904528410598988
6111,,0.0000223831927322044469420892,0.0000078570877775443749116089
6112,,0.0000223996571334091056166748,0.0000078611564730256214936909
6113,,0.0000224161373912346274697743,0.0000078652272783831207063583
6114,,0.0000224326335280248582267618,0.0000078693001951062517713290
6115,,0.0000224491455661657184307560,0.0000078733752246852807510391
6116,,0.0000224656735280861979703096,0.0000078774523686122538350266
6117,,0.0000224822174362573984933797,0.0000078815316283799384240652
6118,,0.0000224987773131937977083223,0.0000078856130054829855979714
6119,,0.0000225153531814526231710372,0.0000078896965014172019160702
6120,,0.0000225319450636354139675207,0.0000078937821176810087496188
6121,,0.0000225485529823858418490682,0.0000078978698557731607292718
6122,,0.0000225651769603901349223332,0.0000079019597171930665273907
6123,,0.0000225818170203796052594954,0.0000079060517034432131418674
6124,,0.0000225984731851281552925680,0.0000079101458160265687974991
6125,,0.0000226151454774524818368533,0.0000079142420564466831097132
6126,,0.0000226318339202147533071800,0.0000079183404262102600337764
6127,,0.0000226485385363212154270432,0.0000079224409268256591725655
6128,,0.0000226652593487205633438795,0.0000079265435598011630488785
6129,,0.0000226819963804054999526281,0.0000079306483266464303219886
6130,,0.0000226987496544136434425246,0.0000079347552288732979226491
6131,,0.0000227155191938273311125089,0.0000079388642679954791357165
6132,,0.0000227323050217723690993048,0.0000079429754455272072812199
6133,,0.0000227491071614196079290060,0.0000079470887629847048606703
6134,,0.0000227659256359836183917014,0.0000079512042218847528003119
6135,,0.0000227827604687246283908574,0.0000079553218237465202613809
6136,,0.0000227996116829484130805070,0.0000079594415700913474510746
6137,,0.0000228164793020041936591162,0.0000079635634624405368465218
6138,,0.0000228333633492865069706232,0.0000079676875023171147172068
6139,,0.0000228502638482349674431761,0.0000079718136912454848776256
6140,,0.0000228671808223346812534756,0.0000079759420307517341797898
6141,,0.0000228841142951165237721911,0.0000079800725223638010779574
6142,,0.0000229010642901567467240734,0.0000079842051676109734823903
6143,,0.0000229180308310766166538287,0.0000079883399680234176616835
6144,,0.0000229350139415438712359775,0.0000079924769251335246192005
6145,,0.0000229520136452713212675061,0.0000079966160404744018837706
6146,,0.0000229690299660182382981245,0.0000080007573155811505131666
6147,,0.0000229860629275897101184025,0.0000080049007519901097393206
6148,,0.0000230031125538362623819639,0.0000080090463512383672778595
6149,,0.0000230201788686562348123420,0.0000080131941148660239798234
6150,,0.0000230372618959932601717621,0.0000080173440444135609333695
6151,,0.0000230543616598375435221703,0.0000080214961414230064629329
6152,,0.0000230714781842266362109242,0.0000080256504074385974906390
6153,,0.0000230886114932439358874222,0.0000080298068440051666829114
6154,,0.0000231057616110201202876575,0.0000080339654526694629604182
6155,,0.0000231229285617327756638331,0.0000080381262349796663419912
6156,,0.0000231401123696065191491306,0.0000080422891924853962947088
6157,,0.0000231573130589126264611128,0.0000080464543267372252373416
6158,,0.0000231745306539704647661644,0.0000080506216392879967273206
6159,,0.0000231917651791469234421564,0.0000080547911316921412277228
6160,,0.0000232090166588560081317197,0.0000080589628055051548687239
6161,,0.0000232262851175591672407596,0.0000080631366622838102747351
6162,,0.0000232435705797659347704119,0.0000080673127035866833287709
6163,,0.0000232608730700335795541824,0.0000080714909309736860928633
6164,,0.0000232781926129677656092489,0.0000080756713460066103749308
6165,,0.0000232955292332218361492778,0.0000080798539502482946914679
6166,,0.0000233128829554978819941495,0.0000080840387452635752314555
6167,,0.0000233302538045452472650241,0.0000080882257326176737998805
6168,,0.0000233476418051630467273822,0.0000080924149138785969578092
6169,,0.0000233650469821986285872794,0.0000080966062906154802967643
6170,,0.0000233824693605477242530989,0.0000081007998643986194025776
6171,,0.0000233999089651553359770161,0.0000081049956368002382393641
6172,,0.0000234173658210152616077679,0.0000081091936093938942792293
6173,,0.0000234348399531700700849061,0.0000081133937837543340997773
6174,,0.0000234523313867119259450957,0.0000081175961614581975286212
6175,,0.0000234698401467821254988319,0.0000081218007440834331504852
6176,,0.0000234873662585718608182705,0.0000081260075332099412463548
6177,,0.0000235049097473212089215465,0.0000081302165304184415429137
6178,,0.0000235224706383204619621739,0.0000081344277372916816197724
6179,,0.0000235400489569097481547410,0.0000081386411554139356952447
6180,,0.0000235576447284792391927398,0.0000081428567863710894434550
6181,,0.0000235752579784687591265742,0.0000081470746317501260441868
6182,,0.0000235928887323683092276202,0.0000081512946931395276775647
6183,,0.0000236105370157184664927187,0.0000081555169721295504513391
6184,,0.0000236282028541104417372946,0.0000081597414703121584006578
6185,,0.0000236458862731856971739023,0.0000081639681892805166301414
6186,,0.0000236635872986365429971295,0.0000081681971306294631424768
6187,,0.0000236813059562065461802529,0.0000081724282959557924319312
6188,,0.0000236990422716899934176821,0.0000081766616868575928811956
6189,,0.0000237167962709313420525104,0.0000081808973049335717206902
6190,,0.0000237345679798267391523566,0.0000081851351517844477412926
6191,,0.0000237523574243251606808848,0.0000081893752290139637585968
6192,,0.0000237701646304250821829149,0.0000081936175382254302360399
6193,,0.0000237879896241773335837009,0.0000081978620810244524908190
6194,,0.0000238058324316843593569312,0.0000082021088590180630226266
6195,,0.0000238236930791010572483355,0.0000082063578738154319210835
6196,,0.0000238415715926334957435747,0.0000082106091270264556425353
6197,,0.0000238594679985410278561283,0.0000082148626202637417522664
6198,,0.0000238773823231342311051969,0.0000082191183551404193889972
6199,,0.0000238953145927760219866162,0.0000082233763332711238629144
6200,,0.0000239132648338820322105271,0.0000082276365562722426407964
6201,,0.0000239312330729204137552198,0.0000082318990257615896715175
6202,,0.0000239492193364135813108594,0.0000082361637433600167558194
6203,,0.0000239672236509349426083661,0.0000082404307106880124481092
6204,,0.0000239852460431112258496663,0.0000082446999293678974875940
6205,,0.0000240032865396233840978205,0.0000082489714010245969733714
6206,,0.0000240213451672056174044889,0.0000082532451272845297348070
6207,,0.0000240394219526446767214129,0.0000082575211097747791501889
6208,,0.0000240575169227807542063727,0.0000082617993501238498435740
6209,,0.0000240756301045087029192919,0.0000082660798499627535111832
6210,,0.0000240937615247770417773677,0.0000082703626109238794825256
6211,,0.0000241119112105876536646014,0.0000082746476346405580400400
6212,,0.0000241300791889980956323169,0.0000082789349227492354185015
6213,,0.0000241482654871183977530152,0.0000082832244768861370427224
6214,,0.0000241664701321137930308173,0.0000082875162986898613953054
6215,,0.0000241846931512038188206193,0.0000082918103898003449800797
6216,,0.0000242029345716634503431787,0.0000082961067518598589331545
6217,,0.0000242211944208221924230020,0.0000083004053865119634486360
6218,,0.0000242394727260636158862571,0.0000083047062954009064321055
6219,,0.0000242577695148270790444843,0.0000083090094801732068423862
6220,,0.0000242760848146079277023551,0.0000083133149424777160528602
6221,,0.0000242944186529559710074140,0.0000083176226839639546920068
6222,,0.0000243127710574767201215808,0.0000083219327062832118257925
6223,,0.0000243311420558310172923450,0.0000083262450110880341424293
6224,,0.0000243495316757361651393307,0.0000083305596000332148533189
6225,,0.0000243679399449655309833874,0.0000083348764747752573174769
6226,,0.0000243863668913478647862897,0.0000083391956369715516911344
6227,,0.0000244048125427687319539303,0.0000083435170882816661359385
6228,,0.0000244232769271699374855367,0.0000083478408303666287920605
6229,,0.0000244417600725496297557053,0.0000083521668648888890710115
6230,,0.0000244602620069629494191683,0.0000083564951935128234849798
6231,,0.0000244787827585217456797802,0.0000083608258179043085518578
6232,,0.0000244973223553951666908714,0.0000083651587397311672595999
6233,,0.0000245158808258087135180209,0.0000083694939606620786853956
6234,,0.0000245344581980453904719764,0.0000083738314823675835161569
6235,,0.0000245530545004459888027432,0.0000083781713065202224869788
6236,,0.0000245716697614093345691685,0.0000083825134347946385780650
6237,,0.0000245903040093903657757766,0.0000083868578688655079313687
6238,,0.0000246089572729036023718835,0.0000083912046104108632263425
6239,,0.0000246276295805205034774397,0.0000083955536611093038206646
6240,,0.0000246463209608710098503895,0.0000083999050226413906599284
6241,,0.0000246650314426433123109228,0.0000084042586966892666736902
6242,,0.0000246837610545844062168413,0.0000084086146849370627999615
6243,,0.0000247025098254991429341585,0.0000084129729890698004306107
6244,,0.0000247212777842514480065966,0.0000084173336107744601739515
6245,,0.0000247400649597649871724523,0.0000084216965517404980102718
6246,,0.0000247588713810215433638511,0.0000084260618136580718763256
6247,,0.0000247776970770622524872635,0.0000084304293982191265975836
6248,,0.0000247965420769881497451602,0.0000084347993071177889048387
6249,,0.0000248154064099585784807487,0.0000084391715420486244462486
6250,,0.0000248342901051940476873865,0.0000084435461047093430150203
6251,,0.0000248531931919742214702673,0.0000084479229967986352610678
6252,,0.0000248721156996391446719950,0.0000084523022200172450443046
6253,,0.0000248910576575885081272449,0.0000084566837760670809584882
6254,,0.0000249100190952813039525319,0.0000084610676666507173490582
6255,,0.0000249290000422388573644233,0.0000084654538934742714619722
6256,,0.0000249480005280432363248553,0.0000084698424582456578580052
6257,,0.0000249670205823355528814404,0.0000084742333626727340472110
6258,,0.0000249860602348184826110205,0.0000084786266084656637027709
6259,,0.0000250051195152567474358510,0.0000084830221973372428627365
6260,,0.0000250241984534751675118644,0.0000084874201310007945473138
6261,,0.0000250432970793600363766211,0.0000084918204111713862220510
6262,,0.0000250624154228603696712406,0.0000084962230395669202749440
6263,,0.0000250815535139858687961781,0.0000085006280179059390570118
6264,,0.0000251007113828086883497032,0.0000085050353479092330491872
6265,,0.0000251198890594628843041105,0.0000085094450312991293422806
6266,,0.0000251390865741434352810120,0.0000085138570697983526678186
6267,,0.0000251583039571095389587301,0.0000085182714651331610448549
6268,,0.0000251775412386825399027786,0.0000085226882190311123559720
6269,,0.0000251967984492463470794536,0.0000085271073332213201158776
6270,,0.0000252160756192477049815350,0.0000085315288094345622688562
6271,,0.0000252353727791958142109993,0.0000085359526494027389964883
6272,,0.0000252546899596633336942510,0.0000085403788548597115262313
6273,,0.0000252740271912864882277555,0.0000085448074275412458992129
6274,,0.0000252933845047655332734696,0.0000085492383691853133018535
6275,,0.0000253127619308643013163094,0.0000085536716815314715595783
6276,,0.0000253321595004097552059859,0.0000085581073663202530154430
6277,,0.0000253515772442932202645456,0.0000085625454252942306457859
6278,,0.0000253710151934704149696265,0.0000085669858601978822955785
6279,,0.0000253904733789611749776171,0.0000085714286727771475866309
6280,,0.0000254099518318505419649255,0.0000085758738647803491902848
6281,,0.0000254294505832871485551166,0.0000085803214379564096516545
6282,,0.0000254489696644853661019309,0.0000085847713940568304783426
6283,,0.0000254685091067244460585914,0.0000085892237348346642975676
6284,,0.0000254880689413490505150128,0.0000085936784620448756367181
6285,,0.0000255076491997687269655938,0.0000085981355774436454243397
6286,,0.0000255272499134584035282330,0.0000086025950827886953219354
6287,,0.0000255468711139598083732517,0.0000086070569798405357035946
6288,,0.0000255665128328805496514170,0.0000086115212703613736790758
6289,,0.0000255861751018927193413063,0.0000086159879561135443977597
6290,,0.0000256058579527358007773899,0.0000086204570388622454822381
6291,,0.0000256255614172163637128537,0.0000086249285203750584764195
6292,,0.0000256452855272072889684450,0.0000086294024024209992501744
6293,,0.0000256650303146473323208165,0.0000086338786867699071867841
6294,,0.0000256847958115424716250010,0.0000086383573751936169180698
6295,,0.0000257045820499668171008946,0.0000086428384694666926666622
6296,,0.0000257243890620604139211667,0.0000086473219713640544289956
6297,,0.0000257442168800322380801481,0.0000086518078826637967776944
6298,,0.0000257640655361586254648736,0.0000086562962051454402594335
6299,,0.0000257839350627825619203564,0.0000086607869405890433181198
6300,,0.0000258038254923160313534069,0.0000086652800907773715606512
6301,,0.0000258237368572395019768517,0.0000086697756574952046463701
6302,,0.0000258436691901018325434571,0.0000086742736425290625317992
6303,,0.0000258636225235199470000442,0.0000086787740476666996467374
6304,,0.0000258835968901800540362087,0.0000086832768746981432743960
6305,,0.0000259035923228368939497965,0.0000086877821254147587193207
6306,,0.0000259236088543143590379505,0.0000086922898016096873154353
6307,,0.0000259436465175065178700681,0.0000086967999050786878501762
6308,,0.0000259637053453760752040355,0.0000087013124376184129332223
6309,,0.0000259837853709557112692490,0.0000087058274010275641999187
6310,,0.0000260038866273483453670874,0.0000087103447971069711671128
6311,,0.0000260240091477265186078842,0.0000087148646276587886359656
6312,,0.0000260441529653327326637413,0.0000087193868944866495373380
6313,,0.0000260643181134806920530314,0.0000087239115993967206655270
6314,,0.0000260845046255547200552027,0.0000087284387441969314214975
6315,,0.0000261047125350098277760384,0.0000087329683306968551574931
6316,,0.0000261249418753713111264001,0.0000087375003607071177611085
6317,,0.0000261451926802367893305901,0.0000087420348360412470868073
6318,,0.0000261654649832747116807195,0.0000087465717585139901620860
6319,,0.0000261857588182255950485067,0.0000087511111299423604438520
6320,,0.0000262060742189015114804644,0.0000087556529521449345114909
6321,,0.0000262264112191861365009837,0.0000087601972269417088101945
6322,,0.0000262467698530361876799031,0.0000087647439561553461734829
6323,,0.0000262671501544793178230502,0.0000087692931416088762109056
6324,,0.0000262875521576173075202490,0.0000087738447851286943781109
6325,,0.0000263079758966241022024233,0.0000087783988885424050588524
6326,,0.0000263284214057466561237527,0.0000087829554536794708451337
6327,,0.0000263488887193047161686370,0.0000087875144823708010262789
6328,,0.0000263693778716920975180718,0.0000087920759764498311890070
6329,,0.0000263898888973765080393359,0.0000087966399377521510543498
6330,,0.0000264104218308974355191388,0.0000088012063681131944212800
6331,,0.0000264309767068701664560565,0.0000088057752693720599722671
6332,,0.0000264515535599840509633834,0.0000088103466433695776434634
6333,,0.0000264721524250017935174851,0.0000088149204919474000640706
6334,,0.0000264927733367617739737964,0.0000088194968169501237137357
6335,,0.0000265134163301764109797416,0.0000088240756202234517207921
6336,,0.0000265340814402334167162570,0.0000088286569036152473423216
6337,,0.0000265547687019964341723126,0.0000088332406689759693480966
6338,,0.0000265754781506031719938927,0.0000088378269181566042911644
6339,,0.0000265962098212664628815921,0.0000088424156530095216302248
6340,,0.0000266169637492767278390011,0.0000088470068753907340196342
6341,,0.0000266377399700002224211442,0.0000088516005871579389663861
6342,,0.0000266585385188782440225326,0.0000088561967901695207812538
6343,,0.0000266793594314284918298021,0.0000088607954862857045751881
6344,,0.0000267002027432465073740393,0.0000088653966773697901192341
6345,,0.0000267210684900048009400333,0.0000088700003652870708731936
6346,,0.0000267419567074513669159004,0.0000088746065519031412718838
6347,,0.0000267628674314117885987957,0.0000088792152390857928134879
6348,,0.0000267838006977905450006333,0.0000088838264287061113814655
6349,,0.0000268047565425686382950408,0.0000088884401226358944934600
6350,,0.0000268257350018051911035037,0.0000088930563227490377907556
6351,,0.0000268467361116371680000106,0.0000088976750309210449177778
6352,,0.0000268677599082806704048120,0.0000089022962490301101940611
6353,,0.0000268888064280294642451819,0.0000089069199789554332158160
6354,,0.0000269098757072567347370544,0.0000089115462225787599357631
6355,,0.0000269309677824145364870237,0.0000089161749817836183837042
6356,,0.0000269520826900334404771008,0.0000089208062584547504854752
6357,,0.0000269732204667244691273319,0.0000089254400544798311913320
6358,,0.0000269943811491775659893766,0.0000089300763717477216616955
6359,,0.0000270155647741627544197529,0.0000089347152121494105691054
6360,,0.0000270367713785306189704946,0.0000089393565775782773865976
6361,,0.0000270580009992107385950770,0.0000089440004699283068461201
6362,,0.0000270792536732141294682117,0.0000089486468910963121570848
6363,,0.0000271005294376324825277023,0.0000089532958429809523458485
6364,,0.0000271218283296388398994798,0.0000089579473274831875856735
6365,,0.0000271431503864863221096239,0.0000089626013465047846966498
6366,,0.0000271644956455108309621077,0.0000089672579019507974552473
6367,,0.0000271858641441289929539344,0.0000089719169957272867626549
6368,,0.0000272072559198390220342696,0.0000089765786297419593068180
6369,,0.0000272286710102220939269426,0.0000089812428059053172039676
6370,,0.0000272501094529417165436074,0.0000089859095261298027619918
6371,,0.0000272715712857430903498304,0.0000089905787923289325530370
6372,,0.0000272930565464548966435792,0.0000089952506064188586183774
6373,,0.0000273145652729880905998619,0.0000089999249703169336192263
6374,,0.0000273360975033381680277134,0.0000090046018859437489938074
6375,,0.0000273576532755833516241711,0.0000090092813552210917573945
6376,,0.0000273792326278847281733871,0.0000090139633800718515566330
6377,,0.0000274008355984884684598166,0.0000090186479624220095617245
6378,,0.0000274224622257247387395956,0.0000090233351041993181789854
6379,,0.0000274441125480082021732920,0.0000090280248073335699225551
6380,,0.0000274657866038376416880851,0.0000090327170737559869775126
6381,,0.0000274874844317964195497586,0.0000090374119053994465695785
6382,,0.0000275092060705541757110891,0.0000090421093041999443457386
6383,,0.0000275309515588653955826212,0.0000090468092720949264596245
6384,,0.0000275527209355699340573233,0.0000090515118110235770282032
6385,,0.0000275745142395932115449568,0.0000090562169229267767168351
6386,,0.0000275963315099480813535232,0.0000090609246097487320306292
6387,,0.0000276181727857327425757251,0.0000090656348734346492192261
6388,,0.0000276400381061313825770135,0.0000090703477159311368716695
6389,,0.0000276619275104149829168472,0.0000090750631391867712522755
6390,,0.0000276838410379433450236826,0.0000090797811451538804828980
6391,,0.0000277057787281624248681068,0.0000090845017357856369535406
6392,,0.0000277277406206052569212507,0.0000090892249130367381555009
6393,,0.0000277497267548926659255320,0.0000090939506788638744922820
6394,,0.0000277717371707343630283256,0.0000090986790352265805764459
6395,,0.0000277937719079282750640961,0.0000091034099840863188631416
6396,,0.0000278158310063607186476026,0.0000091081435274064073174857
6397,,0.0000278379145060057460902917,0.0000091128796671511179219463
6398,,0.0000278600224469274715084582,0.0000091176184052877546460420
6399,,0.0000278821548692794514776358,0.0000091223597437857849872353
6400,,0.0000279043118133046142940613,0.0000091271036846165193992415
6401,,0.0000279264933193346674903288,0.0000091318502297522679627294
6402,,0.0000279486994277923278164280,0.0000091365993811683188163745
6403,,0.0000279709301791908819678077,0.0000091413511408422462725475
6404,,0.0000279931856141339077031810,0.0000091461055107533785857999
6405,,0.0000280154657733150177093305,0.0000091508624928822875690324
6406,,0.0000280377706975200580041431,0.0000091556220892127318638330
6407,,0.0000280601004276254625678807,0.0000091603843017297555225765
6408,,0.0000280824550045990463479090,0.0000091651491324202240901996
6409,,0.0000281048344695006448661327,0.0000091699165832732064428214
6410,,0.0000281272388634831689106744,0.0000091746866562807707159888
6411,,0.0000281496682277909989690541,0.0000091794593534361191543373
6412,,0.0000281721226037611811003802,0.0000091842346767345235038491
6413,,0.0000281946020328238939295470,0.0000091890126281735305351653
6414,,0.0000282171065565020294732381,0.0000091937932097522806544939
6415,,0.0000282396362164127085938391,0.0000091985764234727599961283
6416,,0.0000282621910542657899817392,0.0000092033622713380452747141
6417,,0.0000282847711118652085140459,0.0000092081507553533771342416
6418,,0.0000283073764311101590864538,0.0000092129418775270779283711
6419,,0.0000283300070539933548859496,0.0000092177356398685430352616
6420,,0.0000283526630226031139616814,0.0000092225320443900596038012
6421,,0.0000283753443791213726649640,0.0000092273310931045511928471
6422,,0.0000283980511658270089564531,0.0000092321327880286312790399
6423,,0.0000284207834250937360831014,0.0000092369371311802263006826
6424,,0.0000284435411993909400052543,0.0000092417441245791414574484
6425,,0.0000284663245312842817836191,0.0000092465537702473904692610
6426,,0.0000284891334634359688935748,0.0000092513660702091933434324
6427,,0.0000285119680386049639709649,0.0000092561810264909106741526
6428,,0.0000285348282996471934231553,0.0000092609986411209766644558
6429,,0.0000285577142895154635007112,0.0000092658189161295388949492
6430,,0.0000285806260512599814292656,0.0000092706418535487019912350
6431,,0.0000286035636280297441982813,0.0000092754674554136379912535
6432,,0.0000286265270630709132475613,0.0000092802957237606816947230
6433,,0.0000286495163997285139667144,0.0000092851266606287498252026
6434,,0.0000286725316814459712154565,0.0000092899602680585951814904
6435,,0.0000286955729517656487249568,0.0000092947965480930637430007
6436,,0.0000287186402543298043835726,0.0000092996355027777665993770
6437,,0.0000287417336328791209286136,0.0000093044771341593263122908
6438,,0.0000287648531312547871770982,0.0000093093214442871728482910
6439,,0.0000287879987933980476311732,0.0000093141684352128067881955
6440,,0.0000288111706633499331587833,0.0000093190181089892426614991
6441,,0.0000288343687852525114708467,0.0000093238704676719711132293
6442,,0.0000288575932033494896570374,0.0000093287255133192719547933
6443,,0.0000288808439619855701104970,0.0000093335832479912797147749
6444,,0.0000289041211056063456862166,0.0000093384436737495873202170
6445,,0.0000289274246787588338285956,0.0000093433067926574878003204
6446,,0.0000289507547260935783961813,0.0000093481726067817825179626
6447,,0.0000289741112923628477644656,0.0000093530411181906846993370
6448,,0.0000289974944224219242279968,0.0000093579123289548132846093
6449,,0.0000290209041612293105567864,0.0000093627862411471027505733
6450,,0.0000290443405538460264735468,0.0000093676628568418019003101
6451,,0.0000290678036454371561180156,0.0000093725421781157225613346
6452,,0.0000290912934812719994886453,0.0000093774242070480911254903
6453,,0.0000291148101067238726264426,0.0000093823089457200478447599
6454,,0.0000291383535672708057010041,0.0000093871963962150429207906
6455,,0.0000291619239084956889320858,0.0000093920865606186793529232
6456,,0.0000291855211760858407948484,0.0000093969794410179769492720
6457,,0.0000292091454158348299333782,0.0000094018750395028891055356
6458,,0.0000292327966736424152245000,0.0000094067733581659364031628
6459,,0.0000292564749955134881422161,0.0000094116743991008416237772
6460,,0.0000292801804275601038662285,0.0000094165781644042522651804
6461,,0.0000293039130160000335000942,0.0000094214846561739831767225
6462,,0.0000293276728071592582080797,0.0000094263938765111999069834
6463,,0.0000293514598474699621812833,0.0000094313058275180998782181
6464,,0.0000293752741834728507227331,0.0000094362205112999173355362
6465,,0.0000293991158618164213254417,0.0000094411379299638804532312
6466,,0.0000294229849292578135308196,0.0000094460580856197458510498
6467,,0.0000294468814326619738177521,0.0000094509809803786472248445
6468,,0.0000294708054190028352801345,0.0000094559066163539574099602
6469,,0.0000294947569353648092176254,0.0000094608349956624613551534
6470,,0.0000295187360289403592525052,0.0000094657661204216104157734
6471,,0.0000295427427470324996123578,0.0000094706999927516996823684
6472,,0.0000295667771370546438680607,0.0000094756366147753945995418
6473,,0.0000295908392465304856405370,0.0000094805759886172883823094
6474,,0.0000296149291230950577581481,0.0000094855181164046366798835
6475,,0.0000296390468144937160997066,0.0000094904630002660159145915
6476,,0.0000296631923685847541759377,0.0000094954106423336109197715
