Eigenstate,Residual Energy,Adjusted Residual Energy,log(Adjusted Residual Energy)
6969,0.0000123196300977354422095340,0.036857248744595389532653520857623289,-3.3007029702045809216315319645218551158905029296875
6970,0.0000123262542428608641133740,0.036857255368740514954557360857623289,-3.300702790480245507609424748807214200496673583984375
6971,0.0000123328825459594608855264,0.036857261997043613551329513257623289,-3.300702610643129641943005481152795255184173583984375
6972,0.0000123395150107383394864488,0.036857268629508392429930435657623289,-3.30070243069313296047084804740734398365020751953125
6973,0.0000123461516409094473498574,0.036857275266138563537793844257623289,-3.3007022506301542108531066332943737506866455078125
6974,0.0000123527924401880419391875,0.036857281906937842132383174357623289,-3.300702070454093028928355124662630259990692138671875
6975,0.0000123594374122942077012414,0.036857288551909948298145228257623289,-3.300701890164848606445957557298243045806884765625
6976,0.0000123660865609531491761507,0.036857295201058607239620137557623289,-3.3007017097623201351552779669873416423797607421875
6977,0.0000123727398898942530387698,0.036857301854387548343482756657623289,-3.30070152924640591862726068939082324504852294921875
6978,0.0000123793974028510824594477,0.036857308511900505172903434557623289,-3.30070134861700470452205991023220121860504150390625
6979,0.0000123860591035624768100101,0.036857315173601216567253996957623289,-3.300701167874015684589039665297605097293853759765625
6980,0.0000123927249957704629159294,0.036857321839493424553359916257623289,-3.30070098701733716239914429024793207645416259765625
6981,0.0000123993950832228279395485,0.036857328509580876918383535357623289,-3.3007008060468674415233181207440793514251708984375
6982,0.0000124060693696715153743836,0.036857335183867325605818370457623289,-3.30070062496250482553250549244694411754608154296875
6983,0.0000124127478588726411980067,0.036857341862356526731641993557623289,-3.30070044376414717390844089095480740070343017578125
6984,0.0000124194305545868865534718,0.036857348545052240976997458657623289,-3.300700262451692790222068651928566396236419677734375
6985,0.0000124261174605797063754256,0.036857355231958233796819412457623289,-3.3007000810250399780443331110291182994842529296875
6986,0.0000124328085806210441131924,0.036857361923078275134557179257623289,-3.300699899484085708678549053729511797428131103515625
6987,0.0000124395039184858346227557,0.036857368618416139925066742557623289,-3.300699717828728285695660815690644085407257080078125
6988,0.0000124462034779531847854735,0.036857375317975607275229460357623289,-3.30069953605886468039898318238556385040283203125
6989,0.0000124529072628060676221549,0.036857382021760460158066141757623289,-3.300699354174393196359460489475168287754058837890625
6990,0.0000124596152768324692099633,0.036857388729774486559653950157623289,-3.30069917217520991670198782230727374553680419921875
6991,0.0000124663275238256879075289,0.036857395442021479778351515757623289,-3.300698990061212700908299666480161249637603759765625
6992,0.0000124730440075829721134621,0.036857402158505237062557448957623289,-3.300698807832298964370920657529495656490325927734375
6993,0.0000124797647319067496007147,0.036857408879229560840044701557623289,-3.30069862548836479021474588080309331417083740234375
6994,0.0000124864897006029725174765,0.036857415604198257062961463357623289,-3.300698443029307593832299971836619079113006591796875
6995,0.0000124932189174833655814486,0.036857422333415137456025435457623289,-3.3006982604550234583484780159778892993927001953125
6996,0.0000124999523863628268533270,0.036857429066884016917297313857623289,-3.300698077765409355066594798699952661991119384765625
6997,0.0000125066901110619355760210,0.036857435804608716026020007857623289,-3.300697894960361367111545405350625514984130859375
6998,0.0000125134320954058621888435,0.036857442546593059952632830357623289,-3.3006977120397760216974347713403403759002685546875
6999,0.0000125201783432243054526686,0.036857449292840878395896655457623289,-3.30069752900354984603836783207952976226806640625
7000,0.0000125269288583514741777844,0.036857456043356005564621771257623289,-3.300697345851578035080819972790777683258056640625
7001,0.0000125336836446264553147665,0.036857462798142280545758753357623289,-3.300697162583757116038896128884516656398773193359375
7002,0.0000125404427058932127740344,0.036857469557203547303218021257623289,-3.30069697919998272794828153564594686031341552734375
7003,0.0000125472060459989721093308,0.036857476320543653062553317657623289,-3.300696795700150065755451578297652304172515869140625
7004,0.0000125539736687972342280806,0.036857483088166451324672067457623289,-3.300696612084155656674511192250065505504608154296875
7005,0.0000125607455781453099274729,0.036857489860075799400371459757623289,-3.30069642835189380747351606260053813457489013671875
7006,0.0000125675217779059252087673,0.036857496636275560015652754157623289,-3.300696244503260601277361274696886539459228515625
7007,0.0000125743022719460354265117,0.036857503416769600125870498557623289,-3.30069606053815078894331236369907855987548828125
7008,0.0000125810870641363566279795,0.036857510201561790447071966357623289,-3.30069587645645956541784471482969820499420166015625
7009,0.0000125878761583542609684254,0.036857516990656008351412412257623289,-3.300695692258081681558223863248713314533233642578125
7010,0.0000125946695584808827536995,0.036857523784056134973197686357623289,-3.30069550794291188822171534411609172821044921875
7011,0.0000126014672684013298143977,0.036857530581766055420258384557623289,-3.30069532351084493626558469259180128574371337890625
7012,0.0000126082692920067921904971,0.036857537383789660882634483957623289,-3.300695138961775132457887593773193657398223876953125
7013,0.0000126150756331923659421007,0.036857544190130846456386087557623289,-3.300694954295597227655889582820236682891845703125
7014,0.0000126218862958573344249146,0.036857551000793511424868901457623289,-3.300694769512205084538436494767665863037109375
7015,0.0000126287012839069442900535,0.036857557815781561034734040357623289,-3.3006945846114934539627938647754490375518798828125
7016,0.0000126355206012506929086099,0.036857564635098904783352596757623289,-3.300694399593355310429387827753089368343353271484375
7017,0.0000126423442518029528014410,0.036857571458749457043245427857623289,-3.300694214457685848884693768923170864582061767578125
7018,0.0000126491722394828471968876,0.036857578286737136937640874457623289,-3.300694029204377155650718123069964349269866943359375
7019,0.0000126560045682138815964273,0.036857585119065867972040414157623289,-3.300693843833324425673936275416053831577301025390625
7020,0.0000126628412419246912614703,0.036857591955739578781705457157623289,-3.300693658344420189365564510808326303958892822265625
7021,0.0000126696822645487683427892,0.036857598796762202858786776057623289,-3.300693472737557865315238814218901097774505615234375
7022,0.0000126765276400242181735780,0.036857605642137678308617564857623289,-3.300693287012631316201805020682513713836669921875
7023,0.0000126833773722944842828476,0.036857612491869948574726834457623289,-3.300693101169532628347269564983434975147247314453125
7024,0.0000126902314653070588278251,0.036857619345962961149271811957623289,-3.300692915208155664430478282156400382518768310546875
7025,0.0000126970899230142715594542,0.036857626204420668362003441057623289,-3.30069272912839295486264745704829692840576171875
7026,0.0000127039527493741232295712,0.036857633067247028213673558057623289,-3.300692542930136585965783524443395435810089111328125
7027,0.0000127108199483487504971208,0.036857639934446002840941107657623289,-3.30069235661327997632952246931381523609161376953125
7028,0.0000127176915239050210904712,0.036857646806021559111534458057623289,-3.300692170177715212275870726443827152252197265625
7029,0.0000127245674800149897492256,0.036857653681977669080193212457623289,-3.300691983623334824216044580680318176746368408203125
7030,0.0000127314478206558325456290,0.036857660562318309922989615857623289,-3.300691796950030454382840616744942963123321533203125
7031,0.0000127383325498089087040112,0.036857667447047462999147998057623289,-3.30069161015769463318747511948458850383758544921875
7032,0.0000127452216714611629470433,0.036857674336169115253391030157623289,-3.3006914232462190028627446736209094524383544921875
7033,0.0000127521151896036571881181,0.036857681229687257747632104957623289,-3.300691236215495649730655713938176631927490234375
7034,0.0000127590131082331700329590,0.036857688127605887260476945857623289,-3.300691049065415771934794975095428526401519775390625
7035,0.0000127659154313510910486820,0.036857695029929005181492668857623289,-3.300690861795871011707959041814319789409637451171875
7036,0.0000127728221629634495186239,0.036857701936660617539962610757623289,-3.30069067440675301128294449881650507450103759765625
7037,0.0000127797333070807754196338,0.036857708847804734865863620657623289,-3.300690486897952968803338080761022865772247314453125
7038,0.0000127866488677196306295313,0.036857715763365373721073518157623289,-3.30069029926936163832351667224429547786712646484375
7039,0.0000127935688489007532850271,0.036857722683346554843729013957623289,-3.3006901115208702179870670079253613948822021484375
7040,0.0000128004932546501355072300,0.036857729607752304225951216857623289,-3.300689923652369461848365972400642931461334228515625
7041,0.0000128074220889984663375352,0.036857736536586652556781522057623289,-3.300689735663750123961790450266562402248382568359375
7042,0.0000128143553559815770467659,0.036857743469853635667490752757623289,-3.30068954755490295838171732611954212188720703125
7043,0.0000128212930596407017676641,0.036857750407557294792211650957623289,-3.300689359325718275073313634493388235569000244140625
7044,0.0000128282352040209757917151,0.036857757349701675066235701957623289,-3.300689170976086384001746409921906888484954833984375
7045,0.0000128351817931726367693097,0.036857764296290826727213296557623289,-3.30068898250589715104297283687628805637359619140625
7046,0.0000128421328311518037510110,0.036857771247328805894194997857623289,-3.300688793915040886162159949890337884426116943359375
7047,0.0000128490883220195829436315,0.036857778202819673673387618357623289,-3.300688605203407899324474783497862517833709716796875
7048,0.0000128560482698411200476054,0.036857785162767495210491592257623289,-3.3006884163708871682274548220448195934295654296875
7049,0.0000128630126786863999551868,0.036857792127176340490399173657623289,-3.30068822741736855874705725000239908695220947265625
7050,0.0000128699815526315203080263,0.036857799096050285610752013157623289,-3.300688038342741936759239251841790974140167236328125
7051,0.0000128769548957578578533504,0.036857806069393411948297337257623289,-3.300687849146896279961538311908952891826629638671875
7052,0.0000128839327121507656182374,0.036857813047209804856062224257623289,-3.300687659829721010140701764612458646297454833984375
7053,0.0000128909150059008957432087,0.036857820029503554986187195557623289,-3.300687470391105104994267094298265874385833740234375
7054,0.0000128979017811037795315599,0.036857827016278757869975546757623289,-3.300687280830937542219771785312332212924957275390625
7055,0.0000129048930418600901171516,0.036857834007539514180561138457623289,-3.300687091149107299514753322000615298748016357421875
7056,0.0000129118887922763891801009,0.036857841003289930479624087757623289,-3.300686901345502466398329488583840429782867431640625
7057,0.0000129188890364631455710488,0.036857848003534117236015035657623289,-3.30068671142001246465724761947058141231536865234375
7058,0.0000129258937785360923623996,0.036857855008276190182806386457623289,-3.300686521372524939721415648818947374820709228515625
7059,0.0000129329030226170103734256,0.036857862017520271100817412457623289,-3.300686331202928425199161210912279784679412841796875
7060,0.0000129399167728318376335814,0.036857869031270485928077568257623289,-3.3006861409111110106096020899713039398193359375
7061,0.0000129469350333116320405406,0.036857876049530965722484527457623289,-3.3006859504969607854718560702167451381683349609375
7062,0.0000129539578081928972823879,0.036857883072305846987726374757623289,-3.30068575996036539521583108580671250820159912109375
7063,0.0000129609851016171790483634,0.036857890099599271269492350257623289,-3.30068556930121292936064492096193134784698486328125
7064,0.0000129680169177314149682021,0.036857897131415385505412188957623289,-3.30068537851939058924699565977789461612701416015625
7065,0.0000129750532606871889391909,0.036857904167758341279383177757623289,-3.300685187614785576215581386350095272064208984375
7066,0.0000129820941346411108867332,0.036857911208632295201330720057623289,-3.30068499658728597978551988489925861358642578125
7067,0.0000129891395437558363226443,0.036857918254041409926766631157623289,-3.30068480543677811311908953939564526081085205078125
7068,0.0000129961894921982363691263,0.036857925303989852326813113157623289,-3.300684614163149621646198283997364342212677001953125
7069,0.0000130032439841405572763946,0.036857932358481794647720381457623289,-3.300684422766286818529124502674676477909088134765625
7070,0.0000130103030237610760950161,0.036857939417521415166539002957623289,-3.300684231246076905108566279523074626922607421875
7071,0.0000130173666152413501097009,0.036857946481112895440553687757623289,-3.30068403960240619454680199851281940937042236328125
7072,0.0000130244347627698639059650,0.036857953549260423954349951857623289,-3.3006838478351614440953198936767876148223876953125
7073,0.0000130315074705397937333307,0.036857960621968193884177317557623289,-3.300683655944228522827188498922623693943023681640625
7074,0.0000130385847427490671773730,0.036857967699240403157621359857623289,-3.300683463929493743904686198220588266849517822265625
7075,0.0000130456665836017781079148,0.036857974781081255868551901657623289,-3.300683271790842976400881525478325784206390380859375
7076,0.0000130527529973068309779891,0.036857981867494960921421975957623289,-3.30068307952816297756726271472871303558349609375
7077,0.0000130598439880775426700410,0.036857988958485731633114027857623289,-3.300682887141338284209268749691545963287353515625
7078,0.0000130669395601333566028612,0.036857996054057787447046848057623289,-3.300682694630255209489178014337085187435150146484375
7079,0.0000130740397176985238887463,0.036858003154215352614332733157623289,-3.300682501994799178390849192510358989238739013671875
7080,0.0000130811444650029388052892,0.036858010258962657029249276057623289,-3.300682309234855171808931117993779480457305908203125
7081,0.0000130882538062812579413969,0.036858017368303935348385383757623289,-3.30068211635030905881649232469499111175537109375
7082,0.0000130953677457744272376490,0.036858024482243428517681635857623289,-3.300681923341044932129761946271173655986785888671875
7083,0.0000131024862877278677856369,0.036858031600785381958229623757623289,-3.3006817302069482167325986665673553943634033203125
7084,0.0000131096094363917014671067,0.036858038723934045791911093557623289,-3.300681536947903449430441469303332269191741943359375
7085,0.0000131167371960225384796197,0.036858045851693676628923606557623289,-3.3006813435637951670287293381989002227783203125
7086,0.0000131238695708816251589658,0.036858052984068535715602952657623289,-3.30068115005450835042211110703647136688232421875
7087,0.0000131310065652356094092558,0.036858060121062889699853242657623289,-3.30068095641992709232681590947322547435760498046875
7088,0.0000131381481833567306907053,0.036858067262681010821134692157623289,-3.3006807626599350413698630291037261486053466796875
7089,0.0000131452944295218399056799,0.036858074408927175930349666757623289,-3.300680568774417178445901299710385501384735107421875
7090,0.0000131524453080141223920420,0.036858081559805668212836028857623289,-3.300680374763256264003530304762534797191619873046875
7091,0.0000131596008231217361713032,0.036858088715320775826615290057623289,-3.300680180626336390758979177917353808879852294921875
7092,0.0000131667609791373344546801,0.036858095875476791424898666957623289,-3.300679986363542095517686902894638478755950927734375
7093,0.0000131739257803597586787451,0.036858103040278013849122731957623289,-3.30067979197475569463904321310110390186309814453125
7094,0.0000131810952310937503803469,0.036858110209728747840824333757623289,-3.30067959745986083675006739213131368160247802734375
7095,0.0000131882693356486534277586,0.036858117383833302743871745457623289,-3.300679402818740726388568873517215251922607421875
7096,0.0000131954480983392375065193,0.036858124562595993327950506157623289,-3.3006792080512781240031472407281398773193359375
7097,0.0000132026315234854356657156,0.036858131746021139526109702457623289,-3.30067901315735667822082177735865116119384765625
7098,0.0000132098196154134539221584,0.036858138934113067544366145257623289,-3.300678818136857817222562516690231859683990478515625
7099,0.0000132170123784542698795960,0.036858146126876108360323582857623289,-3.300678622989665189635388742317445576190948486328125
7100,0.0000132242098169438133028807,0.036858153324314597903746867557623289,-3.300678427715661111818690187647007405757904052734375
7101,0.0000132314119352243400653545,0.036858160526432878430509341357623289,-3.300678232314727456042646736023016273975372314453125
7102,0.0000132386187376436813018361,0.036858167733235297771745822957623289,-3.300678036786746094577438270789571106433868408203125
7103,0.0000132458302285546673133205,0.036858174944726208757757307357623289,-3.300677841131599787871664375416003167629241943359375
7104,0.0000132530464123149104819274,0.036858182160909969000925914257623289,-3.300677645349169520017085233121179044246673583984375
7105,0.0000132602672932885029139974,0.036858189381790942593357984257623289,-3.300677449439338051462300427374430000782012939453125
7106,0.0000132674928758445215987923,0.036858196607373498612042779157623289,-3.3006772534019859222098602913320064544677734375
7107,0.0000132747231643573507117706,0.036858203837662011441155757457623289,-3.30067705723699500452994470833800733089447021484375
7108,0.0000132819581632077557624430,0.036858211072660861846206429857623289,-3.300676860944246282514313861611299216747283935546875
7109,0.0000132891978767816060419960,0.036858218312374435696485982857623289,-3.3006766645236211843439377844333648681640625
7110,0.0000132964423094694573979308,0.036858225556807123547841917657623289,-3.3006764679750002500213668099604547023773193359375
7111,0.0000133036914656685533710688,0.036858232805963322643815055657623289,-3.300676271298264463638361121411435306072235107421875
7112,0.0000133109453497810539586823,0.036858240059847435144402669157623289,-3.300676074493294809286680902005173265933990478515625
7113,0.0000133182039662137241331535,0.036858247318463867814577140357623289,-3.300675877559970938790456784772686660289764404296875
7114,0.0000133254673193806432898418,0.036858254581817034733733828657623289,-3.30067568049817428033065880299545824527740478515625
7115,0.0000133327354137010027312742,0.036858261849911355093175261057623289,-3.30067548330778404164220773964188992977142333984375
7116,0.0000133400082535991249749337,0.036858269122751253215418920557623289,-3.300675285988680318638444077805615961551666259765625
7117,0.0000133472858435044407897590,0.036858276400341158531233745857623289,-3.30067508854074365132191815064288675785064697265625
7118,0.0000133545681878529721477208,0.036858283682685507062591707657623289,-3.30067489096385369151676059118472039699554443359375
7119,0.0000133618552910854334892352,0.036858290969788739523933222057623289,-3.300674693257889646957892182399518787860870361328125
7120,0.0000133691471576490010277786,0.036858298261655303091471765457623289,-3.300674495422730725380233707255683839321136474609375
7121,0.0000133764437919959680849126,0.036858305558289650058528899457623289,-3.30067429745825702269712564884684979915618896484375
7122,0.0000133837451985839895851695,0.036858312859696238080029156357623289,-3.300674099364346858465069090016186237335205078125
7123,0.0000133910513818770861348476,0.036858320165879531176578834457623289,-3.300673901140879440418984813732095062732696533203125
7124,0.0000133983623463439498488007,0.036858327476843998040292787557623289,-3.30067370278773442038300345302559435367584228515625
7125,0.0000134056780964596950731014,0.036858334792594113785517088257623289,-3.300673504304789229735206390614621341228485107421875
7126,0.0000134129986367043194059965,0.036858342113134358409849983357623289,-3.30067330569192307621051440946757793426513671875
7127,0.0000134203239715645306220034,0.036858349438469218621065990257623289,-3.30067310694901383527621874236501753330230712890625
7128,0.0000134276541055323075706648,0.036858356768603186398014651657623289,-3.3006729080759402705780303222127258777618408203125
7129,0.0000134349890431049860907972,0.036858364103540759076534784057623289,-3.300672709072580257583240381791256368160247802734375
7130,0.0000134423287887858707708701,0.036858371443286439961214856957623289,-3.3006725099388116717591401538811624050140380859375
7131,0.0000134496733470829156203889,0.036858378787844737006064375757623289,-3.300672310674511944483811021200381219387054443359375
7132,0.0000134570227225117141493230,0.036858386137220165804593309857623289,-3.30067211127955939531375406659208238124847412109375
7133,0.0000134643769195923930704154,0.036858393491417246483514402257623289,-3.30067191175383101153784082271158695220947265625
7134,0.0000134717359428510065379773,0.036858400850440505096981964157623289,-3.3006717120972037804449428222142159938812255859375
7135,0.0000134790997968190134426721,0.036858408214294473103886658957623289,-3.30067151230955513341314144781790673732757568359375
7136,0.0000134864684860337206260225,0.036858415582983687811070009357623289,-3.30067131239076250182051808224059641361236572265625
7137,0.0000134938420150383639380251,0.036858422956512692454382011957623289,-3.300671112340701984777524558012373745441436767578125
7138,0.0000135012203883823195576549,0.036858430334886036410001641757623289,-3.30067091215925056957303240778855979442596435546875
7139,0.0000135086036106206267529390,0.036858437718108274717196925857623289,-3.300670711846284799406703314161859452724456787109375
7140,0.0000135159916863129164249656,0.036858445106183967006868952457623289,-3.300670511401680773388989109662361443042755126953125
7141,0.0000135233846200264766151975,0.036858452499117680567059184357623289,-3.300670310825314590630341626820154488086700439453125
7142,0.0000135307824163329352785128,0.036858459896913987025722499657623289,-3.30067011011706323841963239829055964946746826171875
7143,0.0000135381850798097340408622,0.036858467299577463824484849057623289,-3.300669909276801039510473856353200972080230712890625
7144,0.0000135455926150410630147427,0.036858474707112695153458729557623289,-3.300669708304404981191737533663399517536163330078125
7145,0.0000135530050266167697687456,0.036858482119524270860212732457623289,-3.300669507199750274395455562626011669635772705078125
7146,0.0000135604223191319076796335,0.036858489536816785998123620357623289,-3.3006693059627121300536600756458938121795654296875
7147,0.0000135678444971874416419195,0.036858496958994841532085906357623289,-3.30066910459316620318759305519051849842071533203125
7148,0.0000135752715653906338592920,0.036858504386063044724303278857623289,-3.300668903090987260640076783602125942707061767578125
7149,0.0000135827035283545275128377,0.036858511818026008617956824557623289,-3.300668701456050069253933543222956359386444091796875
7150,0.0000135901403906979865590412,0.036858519254888352077003028057623289,-3.30066849968822939587198561639524996280670166015625
7151,0.0000135975821570455540410248,0.036858526696654699644485011657623289,-3.300668297787400451426265135523863136768341064453125
7152,0.0000136050288320284271231566,0.036858534143329682517567143457623289,-3.3006680957534371145811746828258037567138671875
7153,0.0000136124804202820468114974,0.036858541594917936137255484257623289,-3.300667893586214152179536540643312036991119384765625
7154,0.0000136199369264487101280140,0.036858549051424102800572000857623289,-3.300667691285604998796543441130779683589935302734375
7155,0.0000136273983551774176531725,0.036858556512852831508097159357623289,-3.300667488851483977185807816567830741405487060546875
7156,0.0000136348647111228811303933,0.036858563979208776971574380157623289,-3.30066728628372541010094209923408925533294677734375
7157,0.0000136423359989443440879312,0.036858571450496598434531918057623289,-3.300667083582201843938719321158714592456817626953125
7158,0.0000136498122233082307451556,0.036858578926720962321189142457623289,-3.30066688074678804554196176468394696712493896484375
7159,0.0000136572933888862880999180,0.036858586407886540378543904857623289,-3.300666677777356117218232611776329576969146728515625
7160,0.0000136647795003568132301376,0.036858593893998010903674124457623289,-3.30066647467377993763193444465287029743194580078125
7161,0.0000136722705624036491968332,0.036858601385060057739640820057623289,-3.300666271435932497269050145405344665050506591796875
7162,0.0000136797665797170621390076,0.036858608881077371152582994457623289,-3.300666068063686342526352746062912046909332275390625
7163,0.0000136872675569925711983015,0.036858616382054646661642288357623289,-3.30066586455691446388982512871734797954559326171875
7164,0.0000136947734989324174484492,0.036858623887996586507892436057623289,-3.30066566091548896366703047533519566059112548828125
7165,0.0000137022844102446710097551,0.036858631398907898761453741957623289,-3.300665457139282832343951668008230626583099365234375
7166,0.0000137098002956434921668425,0.036858638914793297582610829357623289,-3.30066525322816772813894203864037990570068359375
7167,0.0000137173211598488198337616,0.036858646435657502910277748457623289,-3.300665049182015309270354919135570526123046875
7168,0.0000137248470075862328245404,0.036858653961505240323268527257623289,-3.300664845000698566224173191585578024387359619140625
7169,0.0000137323778435885888275127,0.036858661492341242679271499557623289,-3.3006646406840882690403304877690970897674560546875
7170,0.0000137399136725932751884319,0.036858669028170247365632418757623289,-3.300664436232056520026389989652670919895172119140625
7171,0.0000137474544993453115846313,0.036858676568996999402028618157623289,-3.300664231644474089222285329014994204044342041015625
7172,0.0000137550003285947144464920,0.036858684114826248804890478857623289,-3.3006640269212130789355796878226101398468017578125
7173,0.0000137625511650981535414471,0.036858691665662752243985433957623289,-3.300663822062143371027786997728981077671051025390625
7174,0.0000137701070136185274267126,0.036858699221511272617870699457623289,-3.300663617067136623717260590638034045696258544921875
7175,0.0000137776678789234957746738,0.036858706782376577586218660657623289,-3.300663411936063607043934098328463733196258544921875
7176,0.0000137852337657881501133922,0.036858714348263442240557379057623289,-3.30066320666879420286932145245373249053955078125
7177,0.0000137928046789936364378427,0.036858721919176647726881829557623289,-3.30066300126519962532256613485515117645263671875
7178,0.0000138003806233272471638946,0.036858729495120981337607881457623289,-3.300662795725149312175972227123565971851348876953125
7179,0.0000138079616035819950194770,0.036858737076101236085463463857623289,-3.300662590048513589380263510975055396556854248046875
7180,0.0000138155476245568562130933,0.036858744662122210946657080157623289,-3.30066238423516278288616376812569797039031982421875
7181,0.0000138231386910577250172366,0.036858752253188711815461223457623289,-3.30066217828496544228755738004110753536224365234375
7182,0.0000138307348078959715793552,0.036858759849305550062023342057623289,-3.300661972197792781713587828562594950199127197265625
7183,0.0000138383359798896092297930,0.036858767450477543699673779857623289,-3.300661765973512462579719795030541718006134033203125
7184,0.0000138459422118634871360171,0.036858775056709517577580003957623289,-3.300661559611995254925886911223642528057098388671875
7185,0.0000138535535086469626960669,0.036858782668006301053140053757623289,-3.300661353113108820167553858482278883457183837890625
7186,0.0000138611698750766273070478,0.036858790284372730717751034657623289,-3.300661146476722596077024718397296965122222900390625
7187,0.0000138687913159959217553949,0.036858797905813650012199381757623289,-3.300660939702705576337393722496926784515380859375
7188,0.0000138764178362535288169954,0.036858805532333907619260982257623289,-3.30066073279092631054254525224678218364715576171875
7189,0.0000138840494407045319593535,0.036858813163938358622403340357623289,-3.300660525741252460107943988987244665622711181640625
7190,0.0000138916861342108088899212,0.036858820800631864899333908057623289,-3.300660318553552574627474314183928072452545166015625
7191,0.0000138993279216399619619616,0.036858828442419294052405948457623289,-3.300660111227694759605810759239830076694488525390625
7192,0.0000139069748078659252458738,0.036858836089305520015689860657623289,-3.3006599037635471205476278555579483509063720703125
7193,0.0000139146267977690180301390,0.036858843741295423108474125857623289,-3.300659696160976874779180434416048228740692138671875
7194,0.0000139222838962361208130085,0.036858851398393890211256995357623289,-3.3006594884198516837159331771545112133026123046875
7195,0.0000139299461081601988484543,0.036858859060605814289292441157623289,-3.30065928054003876468414091505110263824462890625
7196,0.0000139376134384405680571708,0.036858866727936094658501157657623289,-3.30065907252140533501005847938358783721923828125
7197,0.0000139452858919828805820207,0.036858874400389636971026007557623289,-3.30065886436381905610915055149234831333160400390625
7198,0.0000139529634736987674178866,0.036858882077971352857861873457623289,-3.300658656067145813040042412467300891876220703125
7199,0.0000139606461885068911158358,0.036858889760686160981559822657623289,-3.300658447631252823128988893586210906505584716796875
7200,0.0000139683340413321658879456,0.036858897448538986256331932457623289,-3.300658239056005971434615275938995182514190673828125
7201,0.0000139760270371052692174385,0.036858905141534759359661425357623289,-3.30065803034127203119396654074080288410186767578125
7202,0.0000139837251807639385516795,0.036858912839678418028995666357623289,-3.300657821486917331554877819144167006015777587890625
7203,0.0000139914284772519677924130,0.036858920542974906058236399857623289,-3.300657612492807313486764542176388204097747802734375
7204,0.0000139991369315192639170826,0.036858928251429173354361069457623289,-3.30065740335880786204825199092738330364227294921875
7205,0.0000140068505485226877423226,0.036858935965046176778186309457623289,-3.30065719408478486229796544648706912994384765625
7206,0.0000140145693332259379573320,0.036858943683830880028401318857623289,-3.30065698467060375520532033988274633884429931640625
7207,0.0000140222932905980630930292,0.036858951407788252153537016057623289,-3.3006567751161295376505222520790994167327880859375
7208,0.0000140300224256147422284039,0.036858959136923268832672390757623289,-3.300656565421227650602986614103429019451141357421875
7209,0.0000140377567432589613418471,0.036858966871240913051785833957623289,-3.30065635558576264685370915685780346393585205078125
7210,0.0000140454962485191431368600,0.036858974610746173233580846857623289,-3.3006561456095990791936856112442910671234130859375
7211,0.0000140532409463915640681585,0.036858982355444045654512145357623289,-3.300655935492601944503121558227576315402984619140625
7212,0.0000140609908418775274833412,0.036858990105339531617927328057623289,-3.3006557252346357955730127287097275257110595703125
7213,0.0000140687459399849171359851,0.036858997860437639007579971957623289,-3.30065551483556429701593515346758067607879638671875
7214,0.0000140765062457293829230113,0.036859005620743383473366998157623289,-3.30065530429525200162288456340320408344268798828125
7215,0.0000140842717641323035287802,0.036859013386261786393972767057623289,-3.3006550936135621299172271392308175563812255859375
7216,0.0000140920425002215253705133,0.036859021156997875615814500157623289,-3.30065488279035879060074876178987324237823486328125
7217,0.0000140998184590315890784156,0.036859028932956685679522402457623289,-3.300654671825505648286025461857207119464874267578125
7218,0.0000141075996456033180954760,0.036859036714143257408539462857623289,-3.300654460718865923496423420147038996219635009765625
7219,0.0000141153860649846489403800,0.036859044500562638739384366857623289,-3.300654249470302392666098967310972511768341064453125
7220,0.0000141231777222294645658787,0.036859052292219883555009865557623289,-3.300654038079678276318418284063227474689483642578125
7221,0.0000141309746223991279706038,0.036859060089120053218414590657623289,-3.30065382654685635088753770105540752410888671875
7222,0.0000141387767705605352877806,0.036859067891268214625731767457623289,-3.30065361487169894871840369887650012969970703125
7223,0.0000141465841717876319118875,0.036859075698669441722355874357623289,-3.300653403054069290334382458240725100040435791015625
7224,0.0000141543968311609980649863,0.036859083511328815088508973157623289,-3.300653191093828819902000759611837565898895263671875
7225,0.0000141622147537678850431990,0.036859091329251421975487185857623289,-3.3006529789908398697662050835788249969482421875
7226,0.0000141700379447025812877984,0.036859099152442356671731785257623289,-3.30065276674496477227194191073067486286163330078125
7227,0.0000141778664090659618062113,0.036859106980906720052250198157623289,-3.3006525543560645274965281714685261249542236328125
7228,0.0000141857001519646582114369,0.036859114814649618748655423757623289,-3.300652341824001023695700496318750083446502685546875
7229,0.0000141935391785121149617496,0.036859122653676166205405736457623289,-3.300652129148635705035985665745101869106292724609375
7230,0.0000142013834938295711327994,0.036859130497991483661576786257623289,-3.30065191632982912750549076008610427379608154296875
7231,0.0000142092331030440391083752,0.036859138347600698129552362057623289,-3.300651703367443179359952409868128597736358642578125
7232,0.0000142170880112897847902576,0.036859146202508943875234244457623289,-3.300651490261337972498267845367081463336944580078125
7233,0.0000142249482237072849315803,0.036859154062721361375375567157623289,-3.300651277011374506997753996984101831912994384765625
7234,0.0000142328137454440255953763,0.036859161928243098116039363157623289,-3.300651063617413338846517945057712495326995849609375
7235,0.0000142406845816537989046592,0.036859169799079307889348646057623289,-3.300650850079314135854247069801203906536102294921875
7236,0.0000142485607374977023460666,0.036859177675235151792790053457623289,-3.300650636396937454009048451553098857402801513671875
7237,0.0000142564422181437890325403,0.036859185556715797879476527157623289,-3.3006504225701434052098193205893039703369140625
